state,state_code,year,age_group,gender,race,deaths
New York,36,2010,55-64 years,Male,Black or African American,15
New York,36,2010,55-64 years,Male,White,81
New York,36,2010,65-74 years,Female,White,11
New York,36,2011,15-24 years,Female,White,40
New York,36,2011,15-24 years,Male,White,123
New York,36,2011,25-34 years,Female,White,64
New York,36,2011,25-34 years,Male,White,232
New York,36,2011,35-44 years,Female,White,76
New York,36,2011,35-44 years,Male,Black or African American,16
New York,36,2011,35-44 years,Male,White,177
New York,36,2011,45-54 years,Female,Black or African American,20
New York,36,2011,45-54 years,Female,White,123
New York,36,2011,45-54 years,Male,Black or African American,29
New York,36,2011,45-54 years,Male,White,215
New York,36,2011,55-64 years,Female,Black or African American,21
New York,36,2011,55-64 years,Female,White,58
New York,36,2011,55-64 years,Male,Black or African American,19
New York,36,2011,55-64 years,Male,White,83
New York,36,2012,15-24 years,Female,White,31
New York,36,2012,15-24 years,Male,White,129
New York,36,2012,25-34 years,Female,White,78
New York,36,2012,25-34 years,Male,Black or African American,17
New York,36,2012,25-34 years,Male,White,258
New York,36,2012,35-44 years,Female,Black or African American,20
New York,36,2012,35-44 years,Female,White,72
New York,36,2012,35-44 years,Male,Black or African American,11
New York,36,2012,35-44 years,Male,White,199
New York,36,2012,45-54 years,Female,Black or African American,23
New York,36,2012,45-54 years,Female,White,118
New York,36,2012,45-54 years,Male,Black or African American,33
New York,36,2012,45-54 years,Male,White,238
New York,36,2012,55-64 years,Female,White,74
New York,36,2012,55-64 years,Male,Black or African American,24
New York,36,2012,55-64 years,Male,White,123
New York,36,2012,65-74 years,Female,White,13
New York,36,2012,65-74 years,Male,White,14
New York,36,2013,15-24 years,Female,White,43
New York,36,2013,15-24 years,Male,White,148
New York,36,2013,25-34 years,Female,White,77
New York,36,2013,25-34 years,Male,White,306
New York,36,2013,35-44 years,Female,White,81
New York,36,2013,35-44 years,Male,Black or African American,14
New York,36,2013,35-44 years,Male,White,206
New York,36,2013,45-54 years,Female,Black or African American,21
New York,36,2013,45-54 years,Female,White,139
New York,36,2013,45-54 years,Male,Black or African American,33
New York,36,2013,45-54 years,Male,White,231
New York,36,2013,55-64 years,Female,Black or African American,19
New York,36,2013,55-64 years,Female,White,78
New York,36,2013,55-64 years,Male,Black or African American,33
New York,36,2013,55-64 years,Male,White,142
New York,36,2013,65-74 years,Female,White,15
New York,36,2013,65-74 years,Male,White,28
New York,36,2014,15-24 years,Female,White,45
New York,36,2014,15-24 years,Male,White,144
New York,36,2014,25-34 years,Female,White,99
New York,36,2014,25-34 years,Male,Black or African American,16
New York,36,2014,25-34 years,Male,White,319
New York,36,2014,35-44 years,Female,Black or African American,10
New York,36,2014,35-44 years,Female,White,95
New York,36,2014,35-44 years,Male,Black or African American,17
New York,36,2014,35-44 years,Male,White,232
New York,36,2014,45-54 years,Female,Black or African American,21
New York,36,2014,45-54 years,Female,White,122
New York,36,2014,45-54 years,Male,Black or African American,33
New York,36,2014,45-54 years,Male,White,243
New York,36,2014,55-64 years,Female,Black or African American,16
New York,36,2014,55-64 years,Female,White,81
New York,36,2014,55-64 years,Male,Black or African American,31
New York,36,2014,55-64 years,Male,White,124
New York,36,2014,65-74 years,Female,White,17
New York,36,2014,65-74 years,Male,White,20
North Carolina,37,1999,25-34 years,Male,White,20
North Carolina,37,1999,35-44 years,Female,White,23
North Carolina,37,1999,35-44 years,Male,White,39
North Carolina,37,1999,45-54 years,Male,White,20
North Carolina,37,2000,15-24 years,Male,White,13
North Carolina,37,2000,25-34 years,Female,White,16
North Carolina,37,2000,25-34 years,Male,White,37
North Carolina,37,2000,35-44 years,Female,White,33
North Carolina,37,2000,35-44 years,Male,Black or African American,10
North Carolina,37,2000,35-44 years,Male,White,78
North Carolina,37,2000,45-54 years,Female,White,30
North Carolina,37,2000,45-54 years,Male,Black or African American,10
North Carolina,37,2000,45-54 years,Male,White,27
North Carolina,37,2000,55-64 years,Female,White,13
North Carolina,37,2001,15-24 years,Female,White,11
North Carolina,37,2001,15-24 years,Male,White,32
North Carolina,37,2001,25-34 years,Female,White,15
North Carolina,37,2001,25-34 years,Male,White,42
North Carolina,37,2001,35-44 years,Female,White,50
North Carolina,37,2001,35-44 years,Male,White,66
North Carolina,37,2001,45-54 years,Female,White,37
North Carolina,37,2001,45-54 years,Male,White,31
North Carolina,37,2002,15-24 years,Female,White,11
North Carolina,37,2002,15-24 years,Male,White,46
North Carolina,37,2002,25-34 years,Female,White,20
North Carolina,37,2002,25-34 years,Male,White,50
North Carolina,37,2002,35-44 years,Female,White,49
North Carolina,37,2002,35-44 years,Male,White,94
North Carolina,37,2002,45-54 years,Female,White,25
North Carolina,37,2002,45-54 years,Male,White,57
North Carolina,37,2003,15-24 years,Female,White,10
North Carolina,37,2003,15-24 years,Male,White,45
North Carolina,37,2003,25-34 years,Female,White,41
North Carolina,37,2003,25-34 years,Male,White,68
North Carolina,37,2003,35-44 years,Female,White,64
North Carolina,37,2003,35-44 years,Male,White,95
North Carolina,37,2003,45-54 years,Female,White,54
North Carolina,37,2003,45-54 years,Male,White,61
North Carolina,37,2003,55-64 years,Female,White,17
North Carolina,37,2004,15-24 years,Female,White,12
North Carolina,37,2004,15-24 years,Male,White,69
North Carolina,37,2004,25-34 years,Female,White,36
North Carolina,37,2004,25-34 years,Male,White,63
North Carolina,37,2004,35-44 years,Female,White,73
North Carolina,37,2004,35-44 years,Male,White,99
North Carolina,37,2004,45-54 years,Female,White,62
North Carolina,37,2004,45-54 years,Male,White,69
North Carolina,37,2004,55-64 years,Female,White,21
North Carolina,37,2004,55-64 years,Male,White,10
North Carolina,37,2005,15-24 years,Female,White,20
North Carolina,37,2005,15-24 years,Male,White,67
North Carolina,37,2005,25-34 years,Female,White,44
North Carolina,37,2005,25-34 years,Male,White,117
North Carolina,37,2005,35-44 years,Female,White,60
North Carolina,37,2005,35-44 years,Male,White,101
North Carolina,37,2005,45-54 years,Female,White,76
North Carolina,37,2005,45-54 years,Male,White,79
North Carolina,37,2005,55-64 years,Female,White,21
North Carolina,37,2005,55-64 years,Male,White,17
North Carolina,37,2006,15-24 years,Female,White,20
North Carolina,37,2006,15-24 years,Male,White,75
North Carolina,37,2006,25-34 years,Female,White,53
North Carolina,37,2006,25-34 years,Male,White,97
North Carolina,37,2006,35-44 years,Female,White,60
North Carolina,37,2006,35-44 years,Male,White,102
North Carolina,37,2006,45-54 years,Female,White,75
North Carolina,37,2006,45-54 years,Male,White,121
North Carolina,37,2006,55-64 years,Female,White,23
North Carolina,37,2006,55-64 years,Male,White,16
North Carolina,37,2007,15-24 years,Female,White,27
North Carolina,37,2007,15-24 years,Male,White,74
North Carolina,37,2007,25-34 years,Female,White,42
North Carolina,37,2007,25-34 years,Male,White,107
North Carolina,37,2007,35-44 years,Female,White,69
North Carolina,37,2007,35-44 years,Male,White,125
North Carolina,37,2007,45-54 years,Female,White,103
North Carolina,37,2007,45-54 years,Male,White,100
North Carolina,37,2007,55-64 years,Female,White,28
North Carolina,37,2007,55-64 years,Male,White,22
North Carolina,37,2008,15-24 years,Female,White,19
North Carolina,37,2008,15-24 years,Male,White,85
North Carolina,37,2008,25-34 years,Female,White,37
North Carolina,37,2008,25-34 years,Male,White,123
North Carolina,37,2008,35-44 years,Female,White,80
North Carolina,37,2008,35-44 years,Male,White,128
North Carolina,37,2008,45-54 years,Female,White,101
North Carolina,37,2008,45-54 years,Male,White,138
North Carolina,37,2008,55-64 years,Female,White,33
North Carolina,37,2008,55-64 years,Male,White,26
North Carolina,37,2009,15-24 years,Female,White,23
North Carolina,37,2009,15-24 years,Male,White,78
North Carolina,37,2009,25-34 years,Female,White,60
North Carolina,37,2009,25-34 years,Male,White,118
North Carolina,37,2009,35-44 years,Female,White,79
North Carolina,37,2009,35-44 years,Male,White,130
North Carolina,37,2009,45-54 years,Female,White,102
North Carolina,37,2009,45-54 years,Male,White,120
North Carolina,37,2009,55-64 years,Female,White,36
North Carolina,37,2009,55-64 years,Male,White,38
North Carolina,37,2010,15-24 years,Female,White,14
North Carolina,37,2010,15-24 years,Male,White,55
North Carolina,37,2010,25-34 years,Female,White,40
North Carolina,37,2010,25-34 years,Male,White,122
North Carolina,37,2010,35-44 years,Female,White,59
North Carolina,37,2010,35-44 years,Male,White,112
North Carolina,37,2010,45-54 years,Female,White,105
North Carolina,37,2010,45-54 years,Male,White,117
North Carolina,37,2010,55-64 years,Female,White,44
North Carolina,37,2010,55-64 years,Male,White,47
North Carolina,37,2011,15-24 years,Female,White,16
North Carolina,37,2011,15-24 years,Male,White,64
North Carolina,37,2011,25-34 years,Female,White,58
North Carolina,37,2011,25-34 years,Male,White,124
North Carolina,37,2011,35-44 years,Female,White,72
North Carolina,37,2011,35-44 years,Male,White,110
North Carolina,37,2011,45-54 years,Female,White,106
North Carolina,37,2011,45-54 years,Male,White,113
North Carolina,37,2011,55-64 years,Female,White,36
North Carolina,37,2011,55-64 years,Male,White,44
North Carolina,37,2011,65-74 years,Female,White,13
North Carolina,37,2012,15-24 years,Female,White,16
North Carolina,37,2012,15-24 years,Male,White,66
North Carolina,37,2012,25-34 years,Female,White,46
North Carolina,37,2012,25-34 years,Male,White,118
North Carolina,37,2012,35-44 years,Female,White,65
North Carolina,37,2012,35-44 years,Male,White,122
North Carolina,37,2012,45-54 years,Female,White,96
North Carolina,37,2012,45-54 years,Male,White,127
North Carolina,37,2012,55-64 years,Female,White,51
North Carolina,37,2012,55-64 years,Male,White,43
North Carolina,37,2013,15-24 years,Female,White,18
North Carolina,37,2013,15-24 years,Male,White,49
North Carolina,37,2013,25-34 years,Female,White,48
North Carolina,37,2013,25-34 years,Male,Black or African American,10
North Carolina,37,2013,25-34 years,Male,White,120
North Carolina,37,2013,35-44 years,Female,Black or African American,11
North Carolina,37,2013,35-44 years,Female,White,83
North Carolina,37,2013,35-44 years,Male,Black or African American,10
North Carolina,37,2013,35-44 years,Male,White,113
North Carolina,37,2013,45-54 years,Female,White,105
North Carolina,37,2013,45-54 years,Male,White,117
North Carolina,37,2013,55-64 years,Female,White,42
North Carolina,37,2013,55-64 years,Male,White,54
North Carolina,37,2014,15-24 years,Female,White,20
North Carolina,37,2014,15-24 years,Male,White,64
North Carolina,37,2014,25-34 years,Female,White,65
North Carolina,37,2014,25-34 years,Male,White,160
North Carolina,37,2014,35-44 years,Female,White,89
North Carolina,37,2014,35-44 years,Male,Black or African American,14
North Carolina,37,2014,35-44 years,Male,White,133
North Carolina,37,2014,45-54 years,Female,Black or African American,11
North Carolina,37,2014,45-54 years,Female,White,100
North Carolina,37,2014,45-54 years,Male,White,104
North Carolina,37,2014,55-64 years,Female,White,54
North Carolina,37,2014,55-64 years,Male,White,51
North Carolina,37,2014,65-74 years,Male,White,11
Ohio,39,1999,25-34 years,Female,White,10
Ohio,39,1999,25-34 years,Male,White,14
Ohio,39,1999,35-44 years,Female,White,11
Ohio,39,1999,35-44 years,Male,Black or African American,12
Ohio,39,1999,35-44 years,Male,White,50
Ohio,39,1999,45-54 years,Male,Black or African American,13
Ohio,39,1999,45-54 years,Male,White,24
Ohio,39,2000,15-24 years,Male,White,10
Ohio,39,2000,25-34 years,Female,White,10
Ohio,39,2000,25-34 years,Male,White,34
Ohio,39,2000,35-44 years,Female,White,20
Ohio,39,2000,35-44 years,Male,White,61
Ohio,39,2000,45-54 years,Female,White,18
Ohio,39,2000,45-54 years,Male,Black or African American,17
Ohio,39,2000,45-54 years,Male,White,41
Ohio,39,2001,15-24 years,Female,White,10
Ohio,39,2001,15-24 years,Male,White,24
Ohio,39,2001,25-34 years,Female,White,12
Ohio,39,2001,25-34 years,Male,White,36
Ohio,39,2001,35-44 years,Female,White,33
Ohio,39,2001,35-44 years,Male,White,82
Ohio,39,2001,45-54 years,Female,Black or African American,10
Ohio,39,2001,45-54 years,Female,White,26
Ohio,39,2001,45-54 years,Male,Black or African American,14
Ohio,39,2001,45-54 years,Male,White,51
Ohio,39,2002,15-24 years,Male,White,31
Ohio,39,2002,25-34 years,Female,White,24
Ohio,39,2002,25-34 years,Male,White,49
Ohio,39,2002,35-44 years,Female,White,43
Ohio,39,2002,35-44 years,Male,White,95
Ohio,39,2002,45-54 years,Female,White,38
Ohio,39,2002,45-54 years,Male,Black or African American,18
Ohio,39,2002,45-54 years,Male,White,54
Ohio,39,2003,15-24 years,Male,White,33
Ohio,39,2003,25-34 years,Female,White,12
Ohio,39,2003,25-34 years,Male,White,51
Ohio,39,2003,35-44 years,Female,White,31
Ohio,39,2003,35-44 years,Male,White,70
Ohio,39,2003,45-54 years,Female,White,34
Ohio,39,2003,45-54 years,Male,Black or African American,15
Ohio,39,2003,45-54 years,Male,White,59
Ohio,39,2004,15-24 years,Female,White,14
Ohio,39,2004,15-24 years,Male,White,57
Ohio,39,2004,25-34 years,Female,White,29
Ohio,39,2004,25-34 years,Male,White,69
Ohio,39,2004,35-44 years,Female,White,42
Ohio,39,2004,35-44 years,Male,White,77
Ohio,39,2004,45-54 years,Female,White,50
Ohio,39,2004,45-54 years,Male,Black or African American,13
Ohio,39,2004,45-54 years,Male,White,83
Ohio,39,2004,55-64 years,Female,White,22
Ohio,39,2004,55-64 years,Male,White,13
Ohio,39,2005,15-24 years,Female,White,12
Ohio,39,2005,15-24 years,Male,White,53
Ohio,39,2005,25-34 years,Female,White,29
Ohio,39,2005,25-34 years,Male,White,89
Ohio,39,2005,35-44 years,Female,White,51
Ohio,39,2005,35-44 years,Male,White,83
Ohio,39,2005,45-54 years,Female,Black or African American,12
Ohio,39,2005,45-54 years,Female,White,53
Ohio,39,2005,45-54 years,Male,Black or African American,10
Ohio,39,2005,45-54 years,Male,White,91
Ohio,39,2005,55-64 years,Female,White,11
Ohio,39,2005,55-64 years,Male,White,24
Ohio,39,2006,15-24 years,Female,White,16
Ohio,39,2006,15-24 years,Male,White,46
Ohio,39,2006,25-34 years,Female,White,39
Ohio,39,2006,25-34 years,Male,White,101
Ohio,39,2006,35-44 years,Female,White,54
Ohio,39,2006,35-44 years,Male,White,115
Ohio,39,2006,45-54 years,Female,White,59
Ohio,39,2006,45-54 years,Male,Black or African American,21
Ohio,39,2006,45-54 years,Male,White,112
Ohio,39,2006,55-64 years,Female,White,17
Ohio,39,2006,55-64 years,Male,White,15
Ohio,39,2007,15-24 years,Female,White,16
Ohio,39,2007,15-24 years,Male,White,62
Ohio,39,2007,25-34 years,Female,White,25
Ohio,39,2007,25-34 years,Male,White,102
Ohio,39,2007,35-44 years,Female,White,60
Ohio,39,2007,35-44 years,Male,White,111
Ohio,39,2007,45-54 years,Female,White,86
Ohio,39,2007,45-54 years,Male,Black or African American,12
Ohio,39,2007,45-54 years,Male,White,132
Ohio,39,2007,55-64 years,Female,White,23
Ohio,39,2007,55-64 years,Male,White,24
Ohio,39,2008,15-24 years,Female,White,17
Ohio,39,2008,15-24 years,Male,White,62
Ohio,39,2008,25-34 years,Female,White,45
Ohio,39,2008,25-34 years,Male,White,148
Ohio,39,2008,35-44 years,Female,White,67
Ohio,39,2008,35-44 years,Male,Black or African American,12
Ohio,39,2008,35-44 years,Male,White,123
Ohio,39,2008,45-54 years,Female,White,77
Ohio,39,2008,45-54 years,Male,Black or African American,14
Ohio,39,2008,45-54 years,Male,White,117
Ohio,39,2008,55-64 years,Female,White,37
Ohio,39,2008,55-64 years,Male,Black or African American,13
Ohio,39,2008,55-64 years,Male,White,35
Ohio,39,2009,15-24 years,Female,White,12
Ohio,39,2009,15-24 years,Male,White,40
Ohio,39,2009,25-34 years,Female,White,45
Ohio,39,2009,25-34 years,Male,White,125
Ohio,39,2009,35-44 years,Female,White,63
Ohio,39,2009,35-44 years,Male,White,90
Ohio,39,2009,45-54 years,Female,White,71
Ohio,39,2009,45-54 years,Male,White,102
Ohio,39,2009,55-64 years,Female,White,17
Ohio,39,2009,55-64 years,Male,Black or African American,10
Ohio,39,2009,55-64 years,Male,White,34
Ohio,39,2010,15-24 years,Female,White,30
Ohio,39,2010,15-24 years,Male,White,77
Ohio,39,2010,25-34 years,Female,White,75
Ohio,39,2010,25-34 years,Male,White,177
Ohio,39,2010,35-44 years,Female,White,83
Ohio,39,2010,35-44 years,Male,White,177
Ohio,39,2010,45-54 years,Female,Black or African American,10
